timestamp,accX,accY,accZ,gyroX,gyroY,gyroZ
0.0,0.010665,-0.036399,9.832916,0.0,0.0,0.0
20.0,0.03292,-0.068286,9.761074,0.0,0.0,0.0
40.0,0.004474,-0.011068,9.806062,0.0,0.0,0.0
60.0,-0.029857,0.030779,9.833873,0.0,0.0,0.0
80.0,0.002311,0.039453,9.823013,0.0,0.0,0.0
100.0,-0.030075,0.012906,9.773089,0.0,0.0,0.0
120.0,0.030746,-0.001747,9.80018,0.0,0.0,0.0
140.0,-0.023833,0.042789,9.801241,0.0,0.0,0.0
160.0,-0.014991,-0.012325,9.825281,0.0,0.0,0.0
180.0,0.012791,0.014446,9.821729,0.0,0.0,0.0
200.0,0.074958,-0.014225,9.788722,0.0,0.0,0.0
220.0,-0.028482,0.021559,9.846164,0.0,0.0,0.0
240.0,-0.003988,-0.029405,9.777793,0.0,0.0,0.0
260.0,0.022771,0.026014,9.82566,0.0,0.0,0.0
280.0,-0.023293,0.008126,9.810734,0.0,0.0,0.0
300.0,0.007654,0.0305,9.814476,0.0,0.0,0.0
320.0,0.023762,0.002365,9.816769,0.0,0.0,0.0
340.0,0.022095,-0.051,9.795462,0.0,0.0,0.0
360.0,-0.016463,-0.022361,9.79702,0.0,0.0,0.0
380.0,0.052323,-0.030304,9.84054,0.0,0.0,0.0
400.0,-0.0589,-0.011721,9.812346,0.0,0.0,0.0
420.0,0.020518,0.024893,9.834417,0.0,0.0,0.0
440.0,-0.012205,-0.016182,9.836679,0.0,0.0,0.0
460.0,-0.006696,-0.044649,9.766985,0.0,0.0,0.0
480.0,-0.032181,0.017401,9.811635,0.0,0.0,0.0
500.0,0.024167,-0.014954,9.812199,0.0,0.0,0.0
520.0,0.021896,-0.010827,9.822637,0.0,0.0,0.0
540.0,-0.023167,-0.012707,9.793289,0.0,0.0,0.0
560.0,-0.041854,0.017044,9.790221,0.0,0.0,0.0
580.0,0.000437,0.016826,9.822279,0.0,0.0,0.0
600.0,0.023288,-0.003447,9.791835,0.0,0.0,0.0
620.0,-0.00279,-0.059057,9.756001,0.0,0.0,0.0
640.0,-0.046294,-0.034904,9.820642,0.0,0.0,0.0
660.0,-0.031692,-0.013236,9.852123,0.0,0.0,0.0
680.0,-0.012469,0.025813,9.773973,0.0,0.0,0.0
700.0,-0.00719,-0.033251,9.794784,0.0,0.0,0.0
720.0,0.029411,-0.060456,9.821855,0.0,0.0,0.0
740.0,0.008321,-0.020795,9.756038,0.0,0.0,0.0
760.0,0.002525,-0.018532,9.814794,0.0,0.0,0.0
780.0,0.000765,0.056062,9.798273,0.0,0.0,0.0
800.0,-0.035822,0.006275,9.81435,0.0,0.0,0.0
820.0,0.047572,0.029229,9.81914,0.0,0.0,0.0
840.0,0.051216,-0.041607,9.784259,0.0,0.0,0.0
860.0,-0.03243,-0.013643,9.758466,0.0,0.0,0.0
880.0,0.02223,-0.007778,9.755172,0.0,0.0,0.0
900.0,-0.035545,0.010973,9.835984,0.0,0.0,0.0
920.0,0.069886,0.101985,9.821154,0.0,0.0,0.0
940.0,-0.034634,-0.074622,9.81602,0.0,0.0,0.0
960.0,-0.028453,-0.014538,9.785227,0.0,0.0,0.0
980.0,-0.004928,0.037309,9.812147,0.0,0.0,0.0
1000.0,-0.005552,-0.036248,9.748036,0.0,0.0,0.0
1020.0,-0.017021,-0.001882,9.868528,0.0,0.0,0.0
1040.0,0.00456,0.034396,9.789175,0.0,0.0,0.0
1060.0,-0.041473,-0.033779,9.781267,0.0,0.0,0.0
1080.0,0.074496,-0.028749,9.835997,0.0,0.0,0.0
1100.0,-0.031602,0.032605,9.820123,0.0,0.0,0.0
1120.0,-0.005482,-0.001427,9.783732,0.0,0.0,0.0
1140.0,0.015613,-0.015924,9.763754,0.0,0.0,0.0
1160.0,-0.044728,0.006041,9.861918,0.0,0.0,0.0
1180.0,0.0056,-0.004152,9.816654,0.0,0.0,0.0
1200.0,0.04571,0.007678,9.792268,0.0,0.0,0.0
1220.0,0.03872,0.015006,9.860401,0.0,0.0,0.0
1240.0,0.006413,-0.042856,9.758764,0.0,0.0,0.0
1260.0,0.057782,0.060328,9.800367,0.0,0.0,0.0
1280.0,-0.013412,0.051151,9.767903,0.0,0.0,0.0
1300.0,-0.031315,0.022516,9.792839,0.0,0.0,0.0
1320.0,-0.000179,-0.005721,9.818465,0.0,0.0,0.0
1340.0,0.049262,0.00317,9.829188,0.0,0.0,0.0
1360.0,-0.071756,-0.001705,9.777137,0.0,0.0,0.0
1380.0,-0.042658,-0.030735,9.794956,0.0,0.0,0.0
1400.0,0.032057,-0.046424,9.807722,0.0,0.0,0.0
1420.0,-0.016946,-0.011469,9.841747,0.0,0.0,0.0
1440.0,0.018834,0.046809,9.801242,0.0,0.0,0.0
1460.0,-0.024358,-0.007835,9.815137,0.0,0.0,0.0
1480.0,0.00618,-0.037954,9.809817,0.0,0.0,0.0
1500.0,0.007988,0.088112,9.87234,0.0,0.0,0.0
1520.0,-0.029864,-0.010058,9.75543,0.0,0.0,0.0
1540.0,-0.020675,0.011046,9.848855,0.0,0.0,0.0
1560.0,-0.025518,-0.022895,9.731495,0.0,0.0,0.0
1580.0,-0.005693,-0.037185,9.78812,0.0,0.0,0.0
1600.0,-0.03069,-0.003299,9.74513,0.0,0.0,0.0
1620.0,-0.051347,0.074524,9.76159,0.0,0.0,0.0
1640.0,-0.038387,0.064292,9.908327,0.0,0.0,0.0
1660.0,-0.041005,-0.012889,9.818604,0.0,0.0,0.0
1680.0,0.060504,-0.03454,9.798065,0.0,0.0,0.0
1700.0,0.027207,0.015217,9.793485,0.0,0.0,0.0
1720.0,-0.004684,-0.048121,9.798314,0.0,0.0,0.0
1740.0,-0.009324,0.008126,9.787214,0.0,0.0,0.0
1760.0,0.016504,0.035445,9.81209,0.0,0.0,0.0
1780.0,0.012311,0.00186,9.806653,0.0,0.0,0.0
1800.0,-0.025255,0.011077,9.803245,0.0,0.0,0.0
1820.0,0.073261,0.055067,9.820155,0.0,0.0,0.0
1840.0,-0.026707,-0.038934,9.84834,0.0,0.0,0.0
1860.0,0.009196,0.016805,9.745589,0.0,0.0,0.0
1880.0,0.03246,0.015905,9.767785,0.0,0.0,0.0
1900.0,-0.016503,0.00923,9.808486,0.0,0.0,0.0
1920.0,-0.010226,-0.003622,9.797831,0.0,0.0,0.0
1940.0,0.00534,0.051502,9.716817,0.0,0.0,0.0
1960.0,-0.00829,0.006178,9.81701,0.0,0.0,0.0
1980.0,-0.013017,-0.061485,9.81813,0.0,0.0,0.0
2000.0,0.060457,-0.053685,9.836884,0.0,0.0,0.0
2020.0,-0.011498,-0.002146,9.769799,0.0,0.0,0.0
2040.0,-0.011706,0.045502,9.827043,0.0,0.0,0.0
2060.0,0.060631,0.041209,9.822018,0.0,0.0,0.0
2080.0,0.061038,0.015365,9.83563,0.0,0.0,0.0
2100.0,-0.01038,0.002329,9.78224,0.0,0.0,0.0
2120.0,0.034635,-0.041241,9.834032,0.0,0.0,0.0
2140.0,-0.006673,0.040994,9.83293,0.0,0.0,0.0
2160.0,0.063723,0.025577,9.751629,0.0,0.0,0.0
2180.0,-0.002343,-0.04102,9.78851,0.0,0.0,0.0
2200.0,0.052893,0.022314,9.782187,0.0,0.0,0.0
